,gtad.csv,kaffeine.csv,taokgame.csv,htmlunit.csv,jsr308-langtools.csv,continuum-ide.csv,anaxagora.csv,stemkit.csv,carabiner.csv
anaxagora.csv,0.0,1.0,0.07,0.4,0.75,0.22,1.0,0.09,0.58
carabiner.csv,0.07,1.0,0.05,0.27,0.5,0.47,0.17,0.15,0.65
continuum-ide.csv,0.0,0.43,0.07,0.35,0.33,0.85,0.11,0.07,0.0
gtad.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0
htmlunit.csv,0.04,1.0,0.17,0.63,0.93,0.41,0.21,0.14,0.5
jsr308-langtools.csv,0.04,1.0,0.12,0.51,0.88,0.32,0.19,0.08,0.34
kaffeine.csv,0.03,0.94,0.03,0.37,0.6,0.3,0.22,0.07,0.29
stemkit.csv,0.0,1.0,0.33,0.2,1.0,0.0,0.0,0.0,0.0
taokgame.csv,0.05,1.0,0.62,0.5,0.5,0.31,0.14,0.07,0.36
