,gtad.csv,kaffeine.csv,taokgame.csv,htmlunit.csv,jsr308-langtools.csv,continuum-ide.csv,anaxagora.csv,stemkit.csv,carabiner.csv
anaxagora.csv,72.0,0.0,0.0,1.0,0.0,2.0,0.0,10.0,0.0
carabiner.csv,11.0,0.0,6.0,19.0,1.0,3.0,12.0,0.0,0.0
continuum-ide.csv,72.0,1.0,8.0,3.0,1.0,1.0,16.0,11.0,72.0
gtad.csv,72.0,59.0,91.0,276.0,49.0,55.0,1.0,77.0,72.0
htmlunit.csv,10.0,0.0,3.0,9.0,0.0,1.0,6.0,1.0,1.0
jsr308-langtools.csv,30.0,0.0,8.0,12.0,1.0,11.0,1.0,2.0,2.0
kaffeine.csv,52.0,0.0,31.0,17.0,12.0,10.0,4.0,16.0,6.0
stemkit.csv,72.0,0.0,1.0,4.0,0.0,55.0,128.0,77.0,72.0
taokgame.csv,12.0,0.0,1.0,5.0,5.0,3.0,9.0,3.0,5.0
