,etics.csv,mcore3d.csv,kvs.csv,ogrehg.csv,genecys.csv,boost.csv,projecteqemu.csv,kftpgrabber.csv
boost.csv,0.19,0.44,0.41,0.4,0.56,0.02,0.71,0.47
etics.csv,0.0,0.21,0.09,0.1,0.44,0.05,0.38,0.35
genecys.csv,0.98,0.81,0.83,0.89,0.0,0.9,0.76,0.89
kftpgrabber.csv,0.12,0.28,0.18,0.28,0.44,0.82,0.36,0.0
kvs.csv,0.12,0.23,0.0,0.22,0.33,0.25,0.38,0.26
mcore3d.csv,0.38,0.02,0.47,0.31,0.56,0.37,0.47,0.45
ogrehg.csv,0.05,0.32,0.41,0.03,0.56,0.5,0.67,0.24
projecteqemu.csv,0.1,0.11,0.01,0.1,0.22,0.08,0.02,0.19
