,etics.csv,mcore3d.csv,kvs.csv,ogrehg.csv,genecys.csv,boost.csv,projecteqemu.csv,kftpgrabber.csv
boost.csv,0.3,0.58,0.77,0.59,0.63,0.04,0.73,0.54
etics.csv,0.0,0.67,0.9,0.73,0.56,0.85,0.47,0.61
genecys.csv,0.98,0.81,0.87,0.9,0.0,0.9,0.8,0.89
kftpgrabber.csv,0.48,0.84,0.72,0.72,0.72,0.85,0.59,0.0
kvs.csv,0.55,0.7,0.0,0.73,0.63,0.81,0.56,0.53
mcore3d.csv,0.6,0.02,0.56,0.6,0.6,0.62,0.59,0.51
ogrehg.csv,0.46,0.59,0.54,0.09,0.68,0.79,0.7,0.5
projecteqemu.csv,0.78,0.67,0.9,0.62,0.71,0.82,0.06,0.6
