,etics.csv,mcore3d.csv,kvs.csv,ogrehg.csv,genecys.csv,boost.csv,projecteqemu.csv,kftpgrabber.csv
boost.csv,0.77,0.62,0.35,0.56,0.71,0.96,0.83,0.73
etics.csv,1.0,0.36,0.1,0.28,0.66,0.15,0.72,0.5
genecys.csv,0.92,0.93,0.75,0.84,1.0,0.91,0.75,0.97
kftpgrabber.csv,0.54,0.21,0.3,0.33,0.44,0.77,0.53,1.0
kvs.csv,0.46,0.34,1.0,0.3,0.47,0.23,0.58,0.53
mcore3d.csv,0.54,0.98,0.7,0.49,0.77,0.5,0.64,0.77
ogrehg.csv,0.54,0.5,0.65,0.91,0.61,0.38,0.78,0.57
projecteqemu.csv,0.23,0.34,0.1,0.39,0.32,0.18,0.94,0.43
