,gpsmid.csv,emftriple.csv,fluent-nhibernate.csv,columba.csv
columba.csv,289.5,2356.0,197.5,196.5
emftriple.csv,444.5,302.0,1075.5,98.5
fluent-nhibernate.csv,192.0,3087.0,98.5,292.0
gpsmid.csv,193.0,3373.0,915.0,198.0
