,forester-atv.csv,adonthell.csv,chaperon.csv,yarp0.csv,pokenetonline.csv,gephex.csv,primefaces.csv,rcp-company-uibindings.csv
adonthell.csv,0.52,0.65,0.8,0.53,0.94,0.76,0.88,0.93
chaperon.csv,0.88,0.0,0.75,0.0,0.5,0.5,0.83,0.91
forester-atv.csv,0.56,0.92,0.83,0.75,0.89,0.88,0.76,0.98
gephex.csv,0.42,0.55,0.6,0.46,0.52,0.49,0.5,0.73
pokenetonline.csv,0.32,0.62,0.44,0.42,0.38,0.52,0.42,0.39
primefaces.csv,0.41,0.51,0.43,0.41,0.37,0.4,0.41,0.58
rcp-company-uibindings.csv,0.31,0.44,0.41,0.39,0.33,0.35,0.31,0.4
yarp0.csv,0.4,0.86,0.75,0.62,0.53,0.91,0.8,0.68
