,forester-atv.csv,adonthell.csv,chaperon.csv,yarp0.csv,pokenetonline.csv,gephex.csv,primefaces.csv,rcp-company-uibindings.csv
adonthell.csv,0.65,0.07,0.77,0.65,0.91,0.73,0.83,0.94
chaperon.csv,0.81,1.0,0.0,1.0,0.98,0.99,0.93,0.95
forester-atv.csv,0.04,0.91,0.76,0.94,0.87,0.92,0.94,0.81
gephex.csv,0.73,0.68,1.02,0.8,0.47,0.04,0.95,0.8
pokenetonline.csv,0.64,0.83,0.6,0.5,0.0,0.72,0.69,0.56
primefaces.csv,0.91,0.84,0.71,0.85,0.93,0.94,0.04,0.61
rcp-company-uibindings.csv,0.9,1.0,0.88,1.0,1.0,1.0,0.81,0.1
yarp0.csv,0.74,0.79,0.62,0.0,0.78,0.87,0.57,0.68
