,forester-atv.csv,adonthell.csv,chaperon.csv,yarp0.csv,pokenetonline.csv,gephex.csv,primefaces.csv,rcp-company-uibindings.csv
adonthell.csv,0.45,0.96,0.14,0.43,0.23,0.42,0.29,0.11
chaperon.csv,0.29,0.0,1.0,0.0,0.03,0.03,0.13,0.09
forester-atv.csv,0.98,0.16,0.2,0.1,0.23,0.15,0.21,0.33
gephex.csv,0.38,0.68,0.0,0.42,0.71,0.98,0.1,0.34
pokenetonline.csv,0.6,0.3,0.18,0.52,1.0,0.49,0.54,0.64
primefaces.csv,0.34,0.7,0.15,0.45,0.77,0.65,0.99,0.59
rcp-company-uibindings.csv,0.57,0.71,0.16,0.46,0.83,0.78,0.78,1.0
yarp0.csv,0.54,0.37,0.17,1.0,0.61,0.26,0.58,0.49
