,arianne.csv,qgis.csv,bl-toolkit.csv,phonon-vlc-mplayer.csv,arcallians.csv,aztec.csv,openxava.csv,mbse.csv,vars-redux.csv,clamav.csv,gnupdate.csv,alsa.csv,yafdotnet.csv,ns-3-dev-def-routing.csv,mplayer-ce.csv,biopax.csv,crux-framework.csv,xamj.csv,ng4j.csv,jmule.csv
alsa.csv,0.6,0.58,0.76,0.54,0.65,0.95,0.68,0.62,0.45,0.86,0.47,0.47,0.44,0.45,0.4,0.67,0.42,0.52,0.72,0.0
arcallians.csv,0.72,0.47,0.51,0.7,0.56,0.89,0.49,0.6,0.48,0.85,0.95,0.58,0.54,0.55,0.6,0.56,0.47,0.55,0.8,0.82
arianne.csv,0.53,0.58,0.54,0.72,0.5,0.9,0.43,0.62,0.38,0.7,0.74,0.78,0.47,0.64,0.54,0.5,0.43,0.59,0.62,0.5
aztec.csv,0.48,0.93,0.93,0.96,0.73,0.96,0.66,0.93,0.63,0.58,0.68,0.59,0.78,0.97,0.97,0.78,0.76,0.81,0.72,0.69
biopax.csv,0.43,0.42,0.43,0.53,0.5,0.58,0.48,0.36,0.36,0.4,0.48,0.37,0.38,0.41,0.37,0.49,0.42,0.46,0.47,0.43
bl-toolkit.csv,0.64,0.5,0.47,0.68,0.57,0.97,0.56,0.72,0.44,0.65,0.59,0.44,0.57,0.53,0.48,0.66,0.56,0.68,0.7,0.73
clamav.csv,0.49,0.42,0.57,0.47,0.45,0.45,0.51,0.43,0.54,0.55,0.53,0.55,0.48,0.43,0.51,0.53,0.45,0.55,0.76,0.54
crux-framework.csv,0.0,0.0,0.0,0.67,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.67,0.0,0.0,0.0
gnupdate.csv,0.85,0.65,0.86,0.98,0.59,0.97,0.83,0.95,0.48,0.76,0.95,0.63,0.57,0.7,0.76,0.73,0.53,0.64,0.52,0.86
jmule.csv,0.55,0.46,0.56,0.76,0.44,0.98,0.5,0.76,0.42,0.82,0.57,0.72,0.49,0.47,0.46,0.58,0.43,0.52,0.6,0.48
mbse.csv,0.57,0.55,0.57,0.51,0.53,0.8,0.52,0.79,0.45,0.5,0.6,0.53,0.56,0.52,0.58,0.56,0.55,0.7,0.58,0.43
mplayer-ce.csv,0.41,0.44,0.47,0.49,0.56,0.47,0.52,0.4,0.4,0.46,0.49,0.43,0.51,0.42,0.59,0.45,0.48,0.58,0.43,0.36
ng4j.csv,0.95,0.43,0.78,0.79,0.5,0.48,0.39,0.66,0.4,0.5,0.62,0.61,0.64,0.54,0.47,0.56,0.51,0.53,0.94,0.31
ns-3-dev-def-routing.csv,0.98,0.79,0.69,0.98,0.62,0.93,0.94,0.38,0.96,0.64,0.72,0.64,0.64,0.65,0.5,0.83,0.79,0.8,0.95,0.0
openxava.csv,0.46,0.51,0.59,0.55,0.62,0.47,0.94,0.41,0.54,0.46,0.53,0.42,0.45,0.49,0.41,0.6,0.56,0.57,0.45,0.34
phonon-vlc-mplayer.csv,0.5,0.45,0.43,0.9,0.51,0.83,0.38,0.76,0.55,0.42,0.49,0.66,0.5,0.52,0.61,0.58,0.46,0.58,0.51,0.55
qgis.csv,0.57,0.53,0.66,0.66,0.52,0.94,0.45,0.34,0.45,0.63,0.43,0.44,0.62,0.49,0.44,0.62,0.49,0.64,0.68,0.89
vars-redux.csv,0.97,0.88,0.89,0.86,0.83,0.97,0.4,0.78,0.51,0.83,0.75,0.97,0.66,0.86,0.69,0.83,0.61,0.52,0.88,0.75
xamj.csv,0.39,0.42,0.43,0.48,0.47,0.44,0.66,0.37,0.49,0.42,0.48,0.4,0.43,0.43,0.42,0.44,0.45,0.65,0.4,0.32
yafdotnet.csv,0.49,0.5,0.56,0.53,0.49,0.48,0.42,0.46,0.41,0.48,0.61,0.51,0.53,0.54,0.48,0.62,0.43,0.56,0.53,0.32
