,arianne.csv,qgis.csv,bl-toolkit.csv,phonon-vlc-mplayer.csv,arcallians.csv,aztec.csv,openxava.csv,mbse.csv,vars-redux.csv,clamav.csv,gnupdate.csv,alsa.csv,yafdotnet.csv,ns-3-dev-def-routing.csv,mplayer-ce.csv,biopax.csv,crux-framework.csv,xamj.csv,ng4j.csv,jmule.csv
alsa.csv,3.0,0.0,1.0,5.0,0.0,3.0,16.0,9.0,1.0,1.0,0.0,0.0,6.0,0.0,1.0,0.0,40.0,18.0,2.0,0.0
arcallians.csv,0.0,0.0,1.0,4.0,0.0,10.0,32.0,5.0,0.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,34.0,11.0,6.0,1.0
arianne.csv,0.0,0.0,0.0,22.0,0.0,6.0,4.0,0.0,7.0,2.0,1.0,0.0,15.0,2.0,0.0,1.0,52.0,6.0,8.0,5.0
aztec.csv,0.0,1.0,0.0,4.0,1.0,0.0,33.0,10.0,2.0,9.0,3.0,0.0,1.0,1.0,3.0,1.0,111.0,0.0,12.0,0.0
biopax.csv,0.0,0.0,0.0,16.0,0.0,19.0,33.0,0.0,2.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,14.0,1.0
bl-toolkit.csv,4.0,0.0,0.0,6.0,1.0,11.0,65.0,9.0,2.0,4.0,2.0,0.0,1.0,1.0,0.0,1.0,27.0,2.0,4.0,1.0
clamav.csv,3.0,0.0,1.0,0.0,3.0,10.0,59.0,5.0,7.0,0.0,8.0,0.0,2.0,2.0,0.0,1.0,24.0,12.0,1.0,1.0
crux-framework.csv,203.0,171.0,71.0,0.0,83.0,0.0,147.0,262.0,0.0,55.0,105.0,259.0,0.0,0.0,627.0,90.0,0.0,338.0,0.0,52.0
gnupdate.csv,4.0,1.0,0.0,1.0,0.0,7.0,0.0,1.0,1.0,7.0,0.0,0.0,2.0,3.0,0.0,0.0,44.0,1.0,5.0,3.0
jmule.csv,4.0,0.0,3.0,3.0,3.0,5.0,61.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,21.0,16.0,2.0,0.0
mbse.csv,13.0,0.0,0.0,22.0,0.0,7.0,15.0,0.0,1.0,11.0,1.0,0.0,2.0,2.0,0.0,2.0,17.0,0.0,0.0,9.0
mplayer-ce.csv,0.0,0.0,0.0,24.0,0.0,46.0,33.0,0.0,2.0,14.0,2.0,0.0,12.0,6.0,0.0,2.0,57.0,12.0,1.0,7.0
ng4j.csv,2.0,0.0,1.0,2.0,0.0,43.0,42.0,4.0,8.0,12.0,1.0,0.0,0.0,0.0,0.0,2.0,25.0,6.0,0.0,7.0
ns-3-dev-def-routing.csv,4.0,0.0,0.0,8.0,0.0,12.0,13.0,0.0,2.0,12.0,2.0,0.0,2.0,0.0,0.0,0.0,28.0,8.0,0.0,52.0
openxava.csv,14.0,0.0,0.0,23.0,2.0,42.0,0.0,0.0,2.0,12.0,2.0,1.0,8.0,6.0,3.0,1.0,53.0,0.0,1.0,8.0
phonon-vlc-mplayer.csv,0.0,0.0,0.0,0.0,0.0,6.0,4.0,3.0,1.0,12.0,10.0,0.0,0.0,1.0,0.0,1.0,26.0,0.0,1.0,0.0
qgis.csv,2.0,0.0,3.0,21.0,0.0,17.0,25.0,19.0,0.0,3.0,4.0,0.0,0.0,1.0,0.0,1.0,42.0,28.0,1.0,0.0
vars-redux.csv,0.0,3.0,0.0,1.0,0.0,3.0,0.0,5.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,18.0,9.0,3.0,0.0
xamj.csv,0.0,0.0,0.0,24.0,0.0,45.0,0.0,0.0,2.0,13.0,2.0,0.0,12.0,7.0,0.0,2.0,45.0,0.0,1.0,7.0
yafdotnet.csv,4.0,0.0,0.0,1.0,0.0,29.0,1.0,0.0,0.0,13.0,2.0,1.0,0.0,12.0,0.0,0.0,38.0,0.0,13.0,1.0
