,jfreereport.csv,arcallians.csv,acegisecurity.csv,gebr.csv,amateur-scrolls.csv,kml.csv,multitude.csv
acegisecurity.csv,0.67,0.53,0.48,0.58,0.7,0.53,0.66
amateur-scrolls.csv,0.81,0.59,0.62,1.0,0.42,1.0,0.66
arcallians.csv,0.54,0.41,0.46,0.56,0.76,0.53,0.62
gebr.csv,0.97,0.93,1.0,0.39,0.96,0.68,0.87
jfreereport.csv,0.6,0.77,0.73,0.84,0.48,0.58,0.85
kml.csv,0.98,1.0,0.98,0.44,0.89,0.32,0.75
multitude.csv,0.62,0.69,0.68,0.69,0.63,0.76,0.46
