,olap-navigator.csv,ikvm.csv,sepgsql.csv,mcmc-jags.csv,pidgin.csv,libtorrent.csv,xstore.csv
ikvm.csv,0.88,0.22,1.02,0.9,0.78,0.86,0.79
libtorrent.csv,0.78,0.79,0.58,0.54,0.86,0.45,0.68
mcmc-jags.csv,0.69,0.75,0.91,0.2,0.7,0.68,0.81
olap-navigator.csv,0.17,0.68,0.48,0.48,0.44,0.51,0.63
pidgin.csv,0.48,0.61,0.62,0.55,0.37,0.61,0.51
sepgsql.csv,0.38,0.66,0.38,0.74,0.46,0.63,0.54
xstore.csv,0.71,0.79,0.93,0.61,0.68,0.69,0.45
