,f1,g,recall,precision,pf,wins
ardour.csv,0.5700000000000001,0.68,0.67,0.6,0.255,16
cornerstone.csv,0.335,0.29500000000000004,0.255,0.645,0.10500000000000001,1
emeraldemu.csv,0.39,0.51,0.47000000000000003,0.715,0.13,11
grafx2.csv,0.595,0.685,0.71,0.54,0.345,13
jahshakafx.csv,0.585,0.65,0.65,0.6599999999999999,0.28,17
kindb.csv,0.61,0.64,0.77,0.5800000000000001,0.36,15
maya-work-in-progress.csv,0.6200000000000001,0.64,0.9,0.46499999999999997,0.7,9
netatalk.csv,0.55,0.635,0.77,0.47,0.575,5
novembre.csv,0.48,0.54,0.51,0.585,0.21500000000000002,8
ns-3.csv,0.565,0.56,0.815,0.51,0.605,4
nullc.csv,0.515,0.59,0.69,0.515,0.435,7
open-beos.csv,0.535,0.66,0.775,0.595,0.37,14
planeshift.csv,0.595,0.635,0.84,0.485,0.63,10
plee-the-bear.csv,0.57,0.58,0.6,0.545,0.435,6
reaper-ecad.csv,0.09,0.055,0.045,0.7,0.01,0
sbml.csv,0.585,0.5700000000000001,0.875,0.44,0.75,2
unimrcp.csv,0.54,0.58,0.5800000000000001,0.6,0.245,12
unladen-swallow.csv,0.445,0.485,0.44,0.635,0.19,3
