,f1,g,recall,precision,pf,wins
adonthell.csv,0.49,0.46,0.5,0.44,0.43,9
avisynth2.csv,0.05,0.05,0.04,0.33,0.05,1
bigdata.csv,0.32,0.3,0.28,0.6,0.2,8
dsworkbench.csv,0.21,0.26,0.22,0.33,0.27,2
foursquared.csv,0.26,0.27,0.23,0.52,0.11,6
geotools.csv,0.54,0.59,0.7,0.49,0.62,13
gephex.csv,0.59,0.39,0.81,0.42,0.65,11
jgossipforum.csv,0.25,0.2,0.17,0.42,0.13,3
madman.csv,0.34,0.31,0.3,0.44,0.3,4
pokenetonline.csv,0.56,0.62,0.85,0.42,0.72,14
qmmp.csv,0.48,0.54,0.69,0.4,0.6,10
rcp-company-uibindings.csv,0.44,0.58,0.59,0.51,0.37,15
simplewebservices.csv,0.59,0.47,0.94,0.49,0.84,12
t-2.csv,0.41,0.32,0.56,0.36,0.5,5
wsmt.csv,0.1,0.14,0.12,0.18,0.13,0
yarp0.csv,0.43,0.39,0.47,0.42,0.51,7
