,recall,precision,pf,pci_20,ifa,wins
ardour.csv,0.585,0.61,0.23,0.48,1.0,16
buddata-ebxml-registry.csv,0.955,0.42,0.95,0.4,1.0,2
cornerstone.csv,0.29000000000000004,0.6599999999999999,0.12,0.685,1.0,17
emeraldemu.csv,0.53,0.605,0.27,0.505,2.0,10
jahshakafx.csv,0.5700000000000001,0.575,0.275,0.415,0.5,13
jaolt.csv,0.66,0.54,0.44499999999999995,0.425,1.5,5
kmess.csv,0.5700000000000001,0.545,0.325,0.545,2.0,9
maya-work-in-progress.csv,0.76,0.49,0.6,0.4,1.0,4
mia.csv,0.39,0.525,0.20500000000000002,0.72,2.0,12
mp-rechnungs-und-kundenverwaltung.csv,0.5,0.615,0.25,0.455,1.5,11
novembre.csv,0.485,0.605,0.25,0.555,2.5,8
ns-3.csv,0.625,0.44499999999999995,0.55,0.46499999999999997,2.0,1
nullc.csv,0.735,0.505,0.615,0.49,1.0,7
open-beos.csv,0.635,0.5800000000000001,0.375,0.43,2.0,6
pixel-commandos.csv,0.2,0.63,0.11,0.895,0.5,18
plee-the-bear.csv,0.6799999999999999,0.5,0.535,0.39,1.0,3
reaper-ecad.csv,0.16999999999999998,0.83,0.025,0.815,0.0,19
unladen-swallow.csv,0.405,0.595,0.195,0.56,1.0,14
xmoto.csv,0.73,0.46499999999999997,0.49,0.45,3.5,0
zxing.csv,0.46499999999999997,0.65,0.24,0.49,1.0,15
