,sabbu.csv,vxl.csv,jicarilla.csv,ossim.csv,zact.csv,optalgtoolkit.csv,projectts.csv,abbot.csv,oscarmcmaster.csv
abbot.csv,0.79,0.95,0.0,0.94,0.86,1.0,0.51,0.75,0.85
jicarilla.csv,0.09,0.0,0.91,0.0,0.0,0.0,0.08,0.39,0.13
optalgtoolkit.csv,0.45,0.46,0.67,0.5,0.57,0.63,0.43,0.95,0.49
oscarmcmaster.csv,0.64,0.65,0.0,0.81,0.43,0.26,0.19,0.3,0.53
ossim.csv,0.24,0.24,0.33,0.81,0.0,0.53,0.7,0.82,0.26
projectts.csv,0.57,0.41,0.06,0.69,0.86,0.68,0.59,0.02,0.51
sabbu.csv,0.71,0.59,0.18,0.69,0.86,0.11,0.43,0.16,0.68
vxl.csv,0.71,0.43,0.73,0.62,0.71,0.11,0.38,0.36,0.57
zact.csv,0.57,0.08,0.48,0.38,0.71,0.0,0.62,0.39,0.19
