,f1,g,recall,precision,pf,wins
botsnscouts.csv,0.405,0.6,0.665,0.28500000000000003,0.46499999999999997,7
bscwweasel.csv,0.24,0.365,0.34,0.27,0.19,4
cme.csv,0.015,0.01,0.01,0.1,0.0,0
fido.csv,0.06,0.095,0.08,0.04,0.025,1
japano.csv,0.28,0.375,0.685,0.185,0.8049999999999999,2
joustsim.csv,0.345,0.54,0.595,0.33999999999999997,0.52,5
log4net.csv,0.29500000000000004,0.34,0.3,0.245,0.175,3
personalaccess.csv,0.42,0.55,0.54,0.37,0.30000000000000004,8
rcp-company-uibindings.csv,0.37,0.55,0.525,0.27,0.25,6
unbvision.csv,0.53,0.5700000000000001,0.6100000000000001,0.41500000000000004,0.345,9
