,ktc.csv,elmo.csv,neoengine.csv,zscreen.csv,rosegarden.csv,nicepress.csv,decidr.csv,gpac.csv,sylpheed-claws.csv,smarttag.csv,xemeiah.csv,sigil.csv,pcsx2.csv,img-browse-sort.csv,enzo.csv,doomlegacy.csv,salasaga.csv,pi-qmc.csv,open-ms.csv,skia.csv
decidr.csv,1419.0,618.5,198.0,99.0,297.0,393.5,99.0,196.0,99.0,185.0,293.5,98.5,99.0,98.5,98.5,99.0,197.5,475.5,99.0,939.0
doomlegacy.csv,271.5,163.5,297.0,91.5,782.5,96.5,99.0,94.5,176.0,566.0,292.5,98.5,99.0,237.5,98.5,99.0,196.5,573.0,99.0,671.5
elmo.csv,2006.0,350.0,99.0,96.5,882.5,507.5,99.0,196.0,98.5,86.5,328.0,88.5,97.5,98.5,98.5,99.0,500.0,284.5,284.5,277.5
enzo.csv,3324.0,784.5,99.0,99.0,297.0,393.0,99.0,196.0,99.0,374.0,293.5,98.5,198.0,98.5,98.5,99.0,97.5,476.5,99.0,571.5
gpac.csv,397.5,784.5,297.0,96.5,540.0,393.0,99.0,97.5,99.0,566.0,293.5,98.5,99.0,98.5,287.5,75.5,197.5,573.0,99.0,743.5
img-browse-sort.csv,638.5,1528.5,297.0,96.5,96.5,96.5,99.0,194.0,96.5,557.0,292.5,98.5,99.0,74.5,88.5,95.5,196.5,91.5,99.0,458.5
ktc.csv,370.5,962.0,99.0,61.5,195.5,96.5,99.0,95.5,99.0,236.5,94.5,98.5,99.0,98.5,98.5,97.5,196.5,91.5,99.0,561.0
neoengine.csv,557.5,703.0,99.0,88.5,760.5,294.0,99.0,196.0,99.0,273.5,92.5,98.5,99.0,433.5,98.5,99.0,197.5,186.0,99.0,564.0
nicepress.csv,1803.5,703.0,297.0,96.5,585.5,96.5,99.0,196.0,99.0,91.5,292.5,98.5,99.0,98.5,98.5,95.5,197.5,379.0,99.0,528.0
open-ms.csv,1436.0,962.0,99.0,96.5,684.5,195.0,99.0,87.5,96.5,173.0,94.5,97.5,197.5,98.5,91.5,97.5,196.5,285.5,99.0,450.5
pcsx2.csv,1346.0,784.5,368.5,96.5,189.0,392.0,99.0,95.5,193.0,270.5,85.5,97.5,99.0,98.5,98.5,86.5,197.5,186.0,99.0,544.0
pi-qmc.csv,1429.0,784.5,99.0,99.0,390.5,96.5,99.0,196.0,99.0,365.0,290.5,98.5,198.0,935.5,98.5,99.0,97.5,91.5,99.0,935.0
rosegarden.csv,1130.5,1740.0,297.0,88.5,193.0,195.0,99.0,95.5,195.0,349.0,96.5,98.5,99.0,521.0,98.5,99.0,197.5,285.5,99.0,464.5
salasaga.csv,553.0,436.0,198.0,91.5,99.0,390.5,99.0,196.0,99.0,283.5,293.5,98.5,99.0,516.0,94.5,99.0,197.5,91.5,99.0,573.0
sigil.csv,271.5,942.0,99.0,91.5,96.5,96.5,99.0,94.5,87.5,566.0,292.5,98.5,198.0,98.5,98.5,97.5,196.5,91.5,99.0,732.0
skia.csv,453.5,451.5,99.0,96.5,198.0,96.5,99.0,196.0,99.0,15.0,196.0,98.5,98.5,98.5,98.5,96.5,95.5,187.0,99.0,345.0
smarttag.csv,1203.0,877.5,198.0,185.0,198.0,96.5,99.0,490.0,99.0,368.0,292.5,98.5,98.5,420.5,98.5,99.0,97.5,91.5,99.0,477.0
sylpheed-claws.csv,2547.0,784.5,297.0,99.0,297.0,492.0,99.0,196.0,99.0,379.0,293.5,98.5,99.0,98.5,98.5,99.0,197.5,573.0,99.0,1030.5
xemeiah.csv,557.0,718.0,297.0,91.5,488.0,192.5,99.0,196.0,99.0,283.5,482.5,98.5,99.0,98.5,98.5,95.5,197.5,186.0,99.0,646.5
zscreen.csv,466.5,419.0,98.5,91.5,390.5,572.0,99.0,95.5,168.0,210.5,292.5,98.5,99.0,98.5,98.5,95.5,197.5,91.5,99.0,377.0
