,raygina.csv,mob-sen-plat.csv,flylegacy.csv,bloodycore.csv,upp-mirror.csv,jguard.csv,wishmaster.csv,st-filteredstatistics.csv,m-a-d-n-e-s-s.csv,yarp.csv
bloodycore.csv,1.0,0.93,0.72,0.04,0.88,1.0,1.0,0.97,0.92,0.94
flylegacy.csv,0.57,0.66,0.05,0.69,0.59,0.75,0.82,0.66,0.66,0.62
jguard.csv,0.79,0.77,0.67,0.67,0.56,0.0,0.72,0.75,0.78,0.79
m-a-d-n-e-s-s.csv,0.76,1.0,0.74,0.75,0.82,0.94,0.86,0.78,0.0,0.92
mob-sen-plat.csv,0.86,0.0,0.89,0.91,0.95,0.75,0.73,0.62,0.86,0.69
raygina.csv,0.08,0.91,0.78,0.73,0.71,0.79,0.72,0.63,0.58,0.67
st-filteredstatistics.csv,0.63,0.56,0.88,0.81,0.59,0.68,0.84,0.0,0.63,0.74
upp-mirror.csv,0.64,0.9,0.56,0.62,0.0,0.68,0.71,0.86,0.55,0.77
wishmaster.csv,0.9,0.95,0.78,0.8,0.84,0.79,0.14,0.94,0.92,0.92
yarp.csv,0.73,0.76,0.72,0.9,0.94,0.7,0.95,0.86,0.47,0.04
