,recall,precision,pf,wins
botsnscouts.csv,0.33,0.79,0.11,17
bzbyte.csv,0.75,0.65,0.74,1
chrysalis.csv,0.08,0.75,0.03,14
dspace-gsoc.csv,0.47,0.69,0.38,7
fbmanager.csv,0.63,0.69,0.5,6
fityk.csv,0.29,0.65,0.22,5
fleet-simulator.csv,0.91,0.67,0.69,4
freenet.csv,0.59,0.71,0.43,11
google-caja.csv,0.77,0.68,0.46,9
k3b.csv,0.53,0.65,0.43,3
mediaportal.csv,0.41,0.73,0.39,10
myfaces.csv,0.37,0.7,0.26,12
onotoa.csv,0.62,0.62,0.62,0
paintown.csv,0.59,0.77,0.31,16
poormans.csv,0.37,0.75,0.15,15
sqlpower-library.csv,0.86,0.65,0.76,2
triplea.csv,0.62,0.7,0.32,13
xamj.csv,0.6,0.72,0.48,8
