,mule.csv,springside.csv,swtfox.csv,chaperon.csv,calcubetimer.csv,nunit.csv
calcubetimer.csv,0.43,0.05,0.36,0.29,0.87,0.51
chaperon.csv,0.36,0.28,0.33,0.97,0.34,0.51
mule.csv,0.65,0.07,0.29,0.54,0.51,0.73
nunit.csv,0.33,0.59,0.25,0.54,0.19,0.69
springside.csv,0.68,0.79,0.42,0.57,0.55,0.74
swtfox.csv,0.32,0.51,0.7,0.52,0.1,0.32
