,paintown.csv,smbopensoft.csv,triplea.csv,fbmanager.csv,sqlpower-library.csv,bscwweasel.csv,retromenu.csv,capcode.csv,botsnscouts.csv,nodal.csv,st-filteredstatistics.csv,lcfizvtop.csv,avisynth2.csv,powerfolder.csv,bzbyte.csv,mediaportal.csv,emite.csv,duplicati.csv,uface.csv
avisynth2.csv,140.0,199.0,52.0,64.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,125.0,0.0,28.0,70.0,0.0,0.0
botsnscouts.csv,5.0,0.0,5.0,0.0,0.0,3.0,12.0,27.0,1.0,1.0,1.0,2.0,8.0,54.0,0.0,2.0,0.0,0.0,0.0
bscwweasel.csv,5.0,0.0,0.0,0.0,0.0,4.0,9.0,1.0,4.0,0.0,0.0,13.0,32.0,3.0,0.0,4.0,2.0,0.0,0.0
bzbyte.csv,3.0,199.0,52.0,1.0,0.0,40.0,13.0,0.0,3.0,1.0,0.0,0.0,35.0,90.0,0.0,636.0,3.0,0.0,0.0
capcode.csv,3.0,3.0,2.0,1.0,0.0,40.0,10.0,0.0,4.0,0.0,1.0,0.0,24.0,86.0,0.0,23.0,3.0,0.0,0.0
emite.csv,4.0,1.0,0.0,3.0,0.0,12.0,10.0,20.0,1.0,2.0,0.0,9.0,10.0,4.0,1.0,7.0,3.0,0.0,1.0
fbmanager.csv,0.0,1.0,1.0,1.0,0.0,0.0,6.0,7.0,0.0,3.0,5.0,14.0,24.0,20.0,0.0,636.0,1.0,0.0,0.0
lcfizvtop.csv,2.0,0.0,0.0,0.0,2.0,16.0,5.0,3.0,1.0,0.0,1.0,1.0,64.0,23.0,0.0,3.0,0.0,0.0,0.0
mediaportal.csv,5.0,0.0,0.0,0.0,0.0,11.0,0.0,1.0,2.0,4.0,0.0,3.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0
nodal.csv,2.0,0.0,0.0,1.0,0.0,4.0,19.0,9.0,0.0,0.0,2.0,0.0,64.0,29.0,0.0,21.0,0.0,0.0,0.0
paintown.csv,0.0,1.0,2.0,1.0,0.0,49.0,12.0,0.0,6.0,1.0,0.0,15.0,32.0,88.0,0.0,2.0,3.0,0.0,0.0
powerfolder.csv,2.0,1.0,1.0,0.0,0.0,18.0,2.0,15.0,2.0,0.0,0.0,1.0,7.0,3.0,0.0,2.0,1.0,0.0,0.0
retromenu.csv,0.0,5.0,2.0,0.0,1.0,8.0,0.0,6.0,1.0,0.0,0.0,3.0,64.0,7.0,0.0,10.0,1.0,0.0,0.0
smbopensoft.csv,3.0,0.0,1.0,0.0,0.0,27.0,13.0,15.0,5.0,1.0,0.0,0.0,30.0,71.0,0.0,21.0,1.0,0.0,1.0
sqlpower-library.csv,3.0,1.0,0.0,1.0,0.0,34.0,0.0,0.0,6.0,1.0,1.0,0.0,35.0,68.0,1.0,23.0,3.0,1.0,8.0
st-filteredstatistics.csv,0.0,1.0,2.0,8.0,0.0,33.0,13.0,0.0,4.0,1.0,0.0,0.0,15.0,85.0,0.0,46.0,1.0,0.0,16.0
triplea.csv,6.0,1.0,1.0,2.0,0.0,40.0,13.0,0.0,6.0,1.0,0.0,5.0,31.0,68.0,0.0,15.0,3.0,0.0,0.0
uface.csv,9.0,1.0,0.0,0.0,0.0,13.0,3.0,15.0,9.0,1.0,0.0,6.0,35.0,62.0,1.0,17.0,3.0,1.0,0.0
