,campsoft.csv,jahshaka.csv,jmoney.csv,sblim.csv,swtfox.csv,calcubetimer.csv,freedom-erp.csv,elynx.csv,tart.csv,reaper3d.csv
calcubetimer.csv,1.26,0.72,0.4,0.63,0.97,0.14,0.9,1.31,0.94,0.89
freedom-erp.csv,1.0,0.91,0.36,0.96,0.96,0.39,0.43,1.0,1.01,1.0
jahshaka.csv,0.32,0.32,0.84,0.78,0.67,0.8,0.74,0.58,0.94,0.75
jmoney.csv,1.11,0.44,0.3,0.62,0.81,0.55,0.72,1.14,0.59,0.6
reaper3d.csv,1.15,0.73,0.5,0.45,0.91,0.82,0.58,1.16,0.64,0.35
sblim.csv,0.27,0.72,0.33,0.31,0.93,0.84,0.66,1.3,0.89,0.88
swtfox.csv,0.22,0.79,0.75,0.49,0.4,0.95,0.91,1.29,0.69,0.85
tart.csv,1.14,0.84,0.72,0.47,0.61,0.9,1.0,1.01,0.24,0.63
