,campsoft.csv,jahshaka.csv,jmoney.csv,sblim.csv,swtfox.csv,calcubetimer.csv,freedom-erp.csv,elynx.csv,tart.csv,reaper3d.csv
calcubetimer.csv,0.34,0.75,0.35,0.41,0.36,0.44,0.3,0.4,0.35,0.93
freedom-erp.csv,0.0,0.0,0.45,0.86,0.53,0.42,0.33,0.8,0.92,0.8
jahshaka.csv,0.59,0.59,0.53,0.65,0.63,0.82,0.56,0.4,0.51,0.43
jmoney.csv,0.41,0.47,0.45,0.43,0.41,0.36,0.6,0.34,0.39,0.42
reaper3d.csv,0.45,0.88,0.46,0.48,0.91,0.8,0.39,0.37,0.38,0.47
sblim.csv,0.59,0.64,0.37,0.6,0.9,0.78,0.51,0.39,0.69,0.75
swtfox.csv,0.96,0.67,0.58,0.68,0.79,0.92,0.95,0.42,0.44,0.69
tart.csv,0.5,0.91,0.39,0.47,0.57,0.75,0.0,0.88,0.65,0.56
