,campsoft.csv,jahshaka.csv,jmoney.csv,sblim.csv,swtfox.csv,calcubetimer.csv,freedom-erp.csv,elynx.csv,tart.csv,reaper3d.csv
calcubetimer.csv,0.0,0.36,0.9,1.0,0.45,0.86,1.0,0.0,1.0,0.12
freedom-erp.csv,0.0,0.09,0.7,0.05,0.2,0.7,0.8,0.0,0.0,0.0
jahshaka.csv,1.0,0.82,0.4,0.36,0.38,0.2,0.39,1.0,0.2,0.5
jmoney.csv,0.0,0.64,0.75,0.64,0.3,0.45,0.31,0.0,0.6,0.5
reaper3d.csv,0.0,0.27,0.8,0.68,0.1,0.18,0.58,0.0,0.6,0.88
sblim.csv,1.0,0.45,0.8,0.77,0.08,0.16,0.41,0.0,0.2,0.12
swtfox.csv,1.0,0.45,0.5,0.73,0.65,0.2,0.1,0.0,0.8,0.25
tart.csv,0.0,0.18,0.85,0.59,0.62,0.25,0.0,0.0,1.0,0.5
