,guineu.csv,owlib.csv,prelude.csv,owfs.csv,octave.csv,inkscape.csv,robocode.csv,checker-framework.csv,uwom-server.csv,nsis.csv,zengine.csv,zildo.csv,customsagetv.csv,xfce.csv,carabiner.csv,mesa3d.csv,trinitycore.csv,tencompetence.csv,oorexx.csv,elvishrayrenderer.csv
carabiner.csv,2.0,0.0,0.0,1.0,5.0,1.0,1.0,3.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,1.0,4.0
checker-framework.csv,0.0,0.0,0.0,1.0,13.0,3.0,1.0,2.0,8.0,1.0,2.0,0.0,0.0,1.0,8.0,2.0,7.0,0.0,0.0,0.0
customsagetv.csv,0.0,2.0,0.0,0.0,3.0,0.0,3.0,13.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,1.0
elvishrayrenderer.csv,2.0,8.0,0.0,1.0,7.0,1.0,3.0,5.0,9.0,1.0,0.0,4.0,1.0,0.0,3.0,5.0,9.0,1.0,0.0,0.0
guineu.csv,0.0,13.0,0.0,3.0,1.0,0.0,3.0,3.0,11.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,10.0,0.0,0.0,2.0
inkscape.csv,0.0,0.0,0.0,1.0,2.0,1.0,1.0,3.0,3.0,1.0,2.0,0.0,0.0,250.0,8.0,322.0,1.0,0.0,1.0,2.0
mesa3d.csv,0.0,21.0,0.0,62.0,0.0,0.0,0.0,12.0,9.0,0.0,0.0,3.0,16.0,0.0,0.0,1.0,10.0,2.0,0.0,1.0
nsis.csv,0.0,9.0,2.0,12.0,6.0,4.0,1.0,17.0,13.0,0.0,0.0,5.0,0.0,0.0,8.0,0.0,13.0,0.0,1.0,0.0
octave.csv,8.0,8.0,0.0,0.0,1.0,0.0,4.0,3.0,3.0,1.0,0.0,2.0,8.0,0.0,13.0,0.0,2.0,1.0,1.0,1.0
oorexx.csv,0.0,7.0,0.0,3.0,8.0,0.0,0.0,13.0,3.0,1.0,0.0,0.0,0.0,1.0,3.0,9.0,3.0,0.0,0.0,1.0
owfs.csv,2.0,0.0,0.0,0.0,13.0,2.0,0.0,2.0,14.0,0.0,1.0,7.0,0.0,0.0,9.0,0.0,10.0,0.0,1.0,0.0
owlib.csv,3.0,0.0,0.0,0.0,13.0,2.0,2.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prelude.csv,0.0,0.0,1.0,0.0,15.0,0.0,1.0,3.0,10.0,1.0,0.0,0.0,0.0,0.0,8.0,2.0,4.0,0.0,0.0,1.0
robocode.csv,0.0,0.0,52.0,4.0,4.0,0.0,0.0,13.0,2.0,0.0,0.0,0.0,0.0,1.0,17.0,1.0,2.0,0.0,1.0,1.0
tencompetence.csv,0.0,0.0,2.0,0.0,4.0,2.0,0.0,11.0,5.0,0.0,2.0,0.0,0.0,1.0,8.0,0.0,11.0,0.0,1.0,0.0
trinitycore.csv,0.0,7.0,0.0,0.0,2.0,1.0,0.0,2.0,3.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
uwom-server.csv,0.0,5.0,52.0,17.0,3.0,1.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,72.0,9.0,6.0,0.0,0.0,0.0
xfce.csv,8.0,0.0,0.0,6.0,7.0,1.0,5.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,28.0,19.0,0.0,0.0,3.0
zengine.csv,0.0,6.0,2.0,14.0,12.0,4.0,1.0,22.0,12.0,1.0,0.0,0.0,0.0,0.0,8.0,2.0,12.0,0.0,1.0,0.0
zildo.csv,0.0,0.0,1.0,0.0,3.0,1.0,0.0,4.0,3.0,1.0,0.0,2.0,0.0,0.0,4.0,1.0,3.0,0.0,2.0,1.0
