,gotjava.csv,empserver.csv,ctrlr.csv,anaxagora.csv,gmerlin.csv,ffigo.csv,skia.csv,zemljanka.csv,wikipediardware.csv
anaxagora.csv,0.53,0.38,0.56,0.65,0.42,0.38,0.39,0.4,0.62
ctrlr.csv,0.73,0.78,0.79,0.6,0.89,0.96,0.9,0.98,0.71
empserver.csv,0.35,0.56,0.51,0.53,0.35,0.37,0.47,0.52,0.78
ffigo.csv,0.68,0.5,0.8,0.97,0.49,0.4,0.53,0.8,0.5
gmerlin.csv,0.37,0.42,0.53,0.33,0.46,0.0,0.36,0.0,0.42
skia.csv,0.47,0.4,0.59,0.43,0.45,0.4,0.42,0.38,0.67
wikipediardware.csv,0.34,0.4,0.49,0.39,0.36,0.37,0.38,0.4,0.47
zemljanka.csv,0.36,0.4,0.54,0.41,0.41,0.46,0.37,0.48,0.47
