,fbmanager.csv,scen-connect.csv,wxlua.csv,officefloor.csv,stuproa-cims.csv,tart.csv,ontopia.csv,jgossipforum.csv,powerfolder.csv,madman.csv,power-architect.csv,hannosset.csv,bzbyte.csv,mediaportal.csv,poormans.csv,fleet-simulator.csv,ninject.csv,jruby.csv,hydrate.csv,uface.csv
bzbyte.csv,0.94,0.7,1.0,0.92,0.78,0.97,0.91,1.19,0.8,0.84,0.94,0.94,0.0,0.98,0.94,0.39,0.98,0.9,0.95,0.67
fbmanager.csv,0.0,1.0,0.95,0.5,0.65,0.64,0.81,0.33,0.81,0.65,0.81,0.86,0.71,0.64,0.86,0.83,0.82,0.89,0.8,0.8
fleet-simulator.csv,0.54,0.61,0.72,0.56,0.87,0.81,0.83,0.63,0.79,0.88,0.67,0.97,0.8,0.82,0.66,0.0,0.48,0.85,0.84,0.46
hannosset.csv,0.98,1.02,0.94,0.9,0.97,1.0,0.75,1.02,1.02,1.0,0.98,0.0,0.91,0.94,0.96,0.96,1.03,0.83,0.95,0.66
hydrate.csv,0.9,0.02,1.01,0.7,0.89,1.01,0.88,1.0,0.41,1.01,0.85,0.83,0.87,0.53,0.8,0.83,0.6,0.84,0.03,0.96
jgossipforum.csv,0.74,1.0,0.98,0.97,0.86,1.0,0.99,0.0,1.0,0.62,0.97,1.01,0.94,0.88,1.0,0.98,1.0,0.98,0.82,0.93
jruby.csv,0.76,0.56,0.97,0.64,0.73,1.05,0.82,0.57,0.67,0.86,0.73,0.51,0.74,0.69,0.77,0.67,0.43,0.0,0.89,0.55
madman.csv,0.94,0.08,0.98,0.82,0.89,0.81,0.91,1.0,0.8,0.0,0.96,1.0,0.89,0.88,1.0,1.0,0.63,0.8,0.94,0.78
mediaportal.csv,1.0,1.38,0.98,0.63,0.99,1.04,0.81,1.0,1.05,1.0,0.71,0.84,0.93,0.18,0.82,1.0,0.89,0.91,0.71,1.0
ninject.csv,0.88,0.93,0.98,0.72,0.79,0.81,0.76,1.01,0.99,0.64,0.91,0.84,0.73,0.72,0.82,0.15,0.0,0.68,0.6,0.62
officefloor.csv,0.82,1.37,1.01,0.16,0.99,0.76,0.81,1.0,1.3,0.79,0.69,1.06,0.9,0.84,0.85,1.0,1.03,0.88,0.85,1.01
ontopia.csv,0.72,1.0,0.78,0.68,0.82,0.74,0.01,0.77,0.63,0.8,1.01,0.94,0.86,0.81,0.71,0.88,0.76,0.78,0.74,1.01
poormans.csv,0.79,0.05,1.01,0.45,0.78,1.06,0.86,0.8,0.65,0.99,0.71,0.55,0.76,0.64,0.06,0.48,0.62,0.76,0.59,0.8
power-architect.csv,0.83,0.75,0.81,0.6,0.64,0.74,0.91,1.11,0.8,0.86,0.0,0.79,0.6,0.85,0.67,0.37,0.74,0.95,1.0,0.59
powerfolder.csv,1.0,1.0,1.0,0.87,0.96,1.0,0.97,1.0,0.01,1.0,0.94,1.0,0.93,0.89,0.85,1.0,1.0,0.99,0.91,1.0
stuproa-cims.csv,0.76,0.43,0.84,0.91,0.09,0.77,0.72,0.7,0.5,0.84,0.88,0.59,0.65,0.83,0.86,0.37,0.88,0.7,1.0,0.42
tart.csv,1.0,1.0,0.99,0.95,0.98,0.0,1.0,1.0,1.01,1.0,0.94,1.0,0.95,0.98,1.0,0.93,1.0,1.0,1.0,1.0
uface.csv,0.97,0.66,1.0,0.79,0.74,1.0,0.86,0.66,0.8,1.0,1.0,0.99,0.91,0.98,0.73,0.15,0.82,0.7,1.0,0.01
wxlua.csv,0.89,1.41,0.25,0.94,0.97,0.52,0.79,0.89,1.21,0.94,0.72,1.0,0.77,0.88,0.95,0.15,1.0,0.9,0.76,0.98
