,adaptagrams.csv,olsrd.csv,electric-core.csv,badtrinitycore.csv,aime.csv,geochat.csv
adaptagrams.csv,0.33,0.32,0.48,0.49,0.46,0.9
aime.csv,0.82,0.78,0.71,0.96,0.38,1.0
badtrinitycore.csv,1.0,1.0,0.59,0.27,0.68,0.75
electric-core.csv,0.68,0.57,0.48,0.53,0.6,0.65
geochat.csv,0.81,0.95,0.97,1.04,0.86,0.49
olsrd.csv,0.71,0.33,0.55,0.52,0.64,0.65
