,adaptagrams.csv,olsrd.csv,electric-core.csv,badtrinitycore.csv,aime.csv,geochat.csv
adaptagrams.csv,0.85,0.72,0.57,0.57,0.64,0.1
aime.csv,0.46,0.5,0.45,0.04,0.71,0.0
badtrinitycore.csv,0.0,0.0,0.48,0.81,0.36,0.27
electric-core.csv,0.88,0.54,0.58,0.6,0.79,0.57
geochat.csv,0.62,0.97,0.44,0.09,0.14,0.57
olsrd.csv,1.0,0.74,0.55,0.62,0.57,0.43
