,adaptagrams.csv,olsrd.csv,electric-core.csv,badtrinitycore.csv,aime.csv,geochat.csv
adaptagrams.csv,0.29,0.15,0.22,0.24,0.29,0.09
aime.csv,0.62,0.6,0.45,0.0,0.25,0.08
badtrinitycore.csv,0.0,0.05,0.27,0.18,0.21,0.13
electric-core.csv,0.67,0.35,0.24,0.35,0.56,0.49
geochat.csv,0.71,0.95,0.79,0.49,0.04,0.23
olsrd.csv,0.71,0.2,0.31,0.35,0.47,0.32
