,adaptagrams.csv,olsrd.csv,electric-core.csv,badtrinitycore.csv,aime.csv,geochat.csv
adaptagrams.csv,0.0,0.0,13.0,4.0,2.0,8.0
aime.csv,9.0,0.0,16.0,0.0,1.0,127.0
badtrinitycore.csv,49.0,87.0,2.0,0.0,4.0,2.0
electric-core.csv,2.0,1.0,20.0,14.0,14.0,4.0
geochat.csv,8.0,0.0,3.0,107.0,2.0,1.0
olsrd.csv,6.0,0.0,0.0,5.0,0.0,6.0
