,gpsmid.csv,emftriple.csv,fluent-nhibernate.csv,columba.csv
columba.csv,0.55,0.34,0.21,0.0
emftriple.csv,0.03,0.0,0.0,0.02
fluent-nhibernate.csv,0.0,0.21,0.0,0.0
gpsmid.csv,0.0,0.36,0.32,0.11
