,gpsmid.csv,emftriple.csv,fluent-nhibernate.csv,columba.csv
columba.csv,0.65,0.0,0.35,0.97
emftriple.csv,0.0,0.95,0.0,0.08
fluent-nhibernate.csv,0.28,0.0,0.97,0.15
gpsmid.csv,1.0,0.03,0.33,0.48
