,gpsmid.csv,emftriple.csv,fluent-nhibernate.csv,columba.csv
columba.csv,0.69,0.0,0.65,0.96
emftriple.csv,0.0,0.91,0.0,0.04
fluent-nhibernate.csv,0.16,0.0,0.94,0.08
gpsmid.csv,1.0,0.09,0.82,0.4
