,recall,precision,pf,pci_20,ifa,wins
brlcad.csv,0.26,0.5,0.26,0.78,4.0,2
ftm.csv,0.39,0.64,0.23,0.54,1.0,12
google-web-toolkit.csv,0.49,0.62,0.29,0.46,2.0,7
gzigzag.csv,0.29,0.59,0.13,0.69,2.0,10
illumination.csv,0.03,0.46,0.01,0.45,2.0,0
jcache.csv,0.79,0.54,0.69,0.45,2.0,3
moast.csv,0.4,0.41,0.35,0.79,1.0,8
nativeclient.csv,0.74,0.6,0.61,0.41,2.0,4
ns-3-dev-def-routing.csv,0.55,0.6,0.36,0.55,1.0,11
openfrag.csv,0.75,0.49,0.6,0.46,1.0,5
qdvdauthor.csv,0.67,0.5,0.42,0.62,2.0,6
sauerbraten.csv,0.94,0.48,0.89,0.43,2.0,1
zoolib.csv,0.47,0.61,0.37,0.61,2.0,9
