,f1,g,recall,precision,pf,wins
barracudamvc.csv,0.71,0.18,0.945,0.5549999999999999,0.955,7
calcubetimer.csv,0.45,0.35,0.535,0.43,0.39,6
chaosrts.csv,0.51,0.5249999999999999,0.5800000000000001,0.59,0.42,15
dxengine.csv,0.385,0.475,0.51,0.5700000000000001,0.365,10
freedom-erp.csv,0.30000000000000004,0.38,0.36,0.53,0.2,5
joustsim.csv,0.515,0.46499999999999997,0.6950000000000001,0.565,0.535,13
jsidplay2.csv,0.19,0.24,0.21000000000000002,0.28,0.31,0
madman.csv,0.405,0.475,0.44,0.6,0.275,11
mclient-mume.csv,0.395,0.4,0.42000000000000004,0.72,0.195,14
primefaces.csv,0.62,0.195,0.905,0.515,0.8899999999999999,4
reaper3d.csv,0.38,0.365,0.32499999999999996,0.6,0.20500000000000002,8
sblim.csv,0.235,0.18,0.15000000000000002,0.65,0.095,1
sevenupdate.csv,0.71,0.0,1.0,0.585,1.0,3
springside.csv,0.43,0.45999999999999996,0.44,0.625,0.305,12
swtfox.csv,0.41500000000000004,0.29,0.655,0.505,0.66,2
tmva.csv,0.675,0.25,0.89,0.515,0.835,9
