,barracudamvc.csv,sevenupdate.csv,mclient-mume.csv,dxengine.csv,jsidplay2.csv,sblim.csv,springside.csv,swtfox.csv,tmva.csv,calcubetimer.csv,freedom-erp.csv,joustsim.csv,madman.csv,reaper3d.csv,primefaces.csv,chaosrts.csv
barracudamvc.csv,0.0,0.0,2.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,34.0,25.0,18.0,2.0,1.0
calcubetimer.csv,2.0,0.0,56.0,3.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,3.0,11.0,12.0,2.0,1.0
chaosrts.csv,0.0,0.0,0.0,6.0,1.0,26.0,1.0,0.0,1.0,0.0,1.0,3.0,12.0,5.0,1.0,1.0
dxengine.csv,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,166.0,17.0,5.0,27.0,2.0,1.0
freedom-erp.csv,0.0,0.0,6.0,2.0,0.0,3.0,3.0,2.0,0.0,0.0,1.0,3.0,13.0,107.0,1.0,1.0
joustsim.csv,0.0,0.0,2.0,5.0,2.0,16.0,37.0,0.0,0.0,1.0,6.0,1.0,20.0,17.0,2.0,2.0
jsidplay2.csv,0.0,0.0,1.0,4.0,1.0,12.0,11.0,0.0,0.0,0.0,1.0,27.0,13.0,12.0,66.0,1.0
madman.csv,0.0,0.0,1.0,3.0,1.0,0.0,26.0,0.0,0.0,0.0,0.0,14.0,4.0,4.0,1.0,2.0
mclient-mume.csv,0.0,0.0,1.0,4.0,1.0,0.0,38.0,0.0,0.0,0.0,166.0,0.0,11.0,15.0,1.0,2.0
primefaces.csv,0.0,0.0,2.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,34.0,25.0,18.0,0.0,2.0
reaper3d.csv,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,11.0,1.0,2.0,7.0,0.0,1.0
sblim.csv,0.0,0.0,5.0,7.0,0.0,0.0,144.0,104.0,0.0,0.0,2.0,0.0,21.0,8.0,0.0,0.0
sevenupdate.csv,0.0,0.0,5.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,34.0,21.0,18.0,2.0,2.0
springside.csv,0.0,0.0,1.0,2.0,1.0,13.0,0.0,1.0,2.0,0.0,2.0,2.0,14.0,29.0,0.0,0.0
swtfox.csv,0.0,0.0,2.0,77.0,3.0,105.0,0.0,0.0,0.0,0.0,3.0,29.0,35.0,18.0,2.0,2.0
tmva.csv,0.0,0.0,0.0,4.0,3.0,57.0,0.0,4.0,0.0,0.0,1.0,34.0,8.0,27.0,1.0,1.0
