,opentibia.csv,x-ray-mule.csv,jython.csv,unbvision.csv,galaxium.csv,power-architect.csv,ondex.csv,fleet-simulator.csv,ninject.csv
fleet-simulator.csv,2.0,0.0,1.0,4.0,4.0,0.0,2.0,0.0,21.0
galaxium.csv,0.0,4.0,2.0,5.0,0.0,0.0,3.0,0.0,23.0
jython.csv,0.0,1.0,1.0,6.0,6.0,0.0,2.0,61.0,32.0
ninject.csv,0.0,0.0,1.0,15.0,4.0,0.0,44.0,7.0,0.0
ondex.csv,0.0,1.0,1.0,0.0,5.0,0.0,0.0,0.0,11.0
opentibia.csv,0.0,1.0,3.0,114.0,15.0,0.0,1.0,2.0,5.0
power-architect.csv,0.0,1.0,1.0,4.0,7.0,0.0,2.0,2.0,21.0
unbvision.csv,0.0,1.0,1.0,1.0,7.0,0.0,0.0,0.0,10.0
x-ray-mule.csv,0.0,0.0,0.0,5.0,6.0,0.0,1.0,2.0,33.0
