,playerstage.csv,aubit4gl.csv,massiv.csv,bibedt.csv,customwars.csv,quarkplusplus.csv,impala.csv,xinity.csv
aubit4gl.csv,0.83,0.5,0.68,0.65,0.64,0.83,0.55,0.52
bibedt.csv,0.61,0.94,0.61,0.89,0.42,0.55,0.68,0.46
customwars.csv,0.67,0.39,0.87,0.78,0.93,0.75,0.97,0.62
impala.csv,0.85,0.41,0.99,0.76,0.94,0.79,0.95,0.92
massiv.csv,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0
playerstage.csv,0.6,0.41,0.68,0.79,0.49,0.54,0.63,0.48
quarkplusplus.csv,0.65,0.89,0.71,0.62,0.63,0.67,0.71,0.41
xinity.csv,0.62,0.95,0.53,0.92,0.48,0.64,0.53,0.41
