,playerstage.csv,aubit4gl.csv,massiv.csv,bibedt.csv,customwars.csv,quarkplusplus.csv,impala.csv,xinity.csv
aubit4gl.csv,0.17,0.94,0.0,0.3,0.35,0.25,0.6,0.46
bibedt.csv,0.48,0.09,0.75,0.9,0.65,0.29,0.24,0.39
customwars.csv,0.22,0.57,0.25,0.2,0.82,0.33,0.24,0.37
impala.csv,0.22,0.74,0.25,0.2,0.24,0.5,0.84,0.12
massiv.csv,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
playerstage.csv,0.88,0.56,0.5,0.6,0.47,0.33,0.24,0.46
quarkplusplus.csv,0.4,0.02,0.75,0.5,0.53,1.0,0.52,0.49
xinity.csv,0.45,0.24,0.5,0.2,0.65,0.25,0.4,1.0
