,playerstage.csv,aubit4gl.csv,massiv.csv,bibedt.csv,customwars.csv,quarkplusplus.csv,impala.csv,xinity.csv
aubit4gl.csv,0.2,0.94,0.0,0.33,0.37,0.28,0.58,0.47
bibedt.csv,0.52,0.11,0.74,0.92,0.62,0.33,0.28,0.42
customwars.csv,0.25,0.53,0.29,0.23,0.85,0.37,0.28,0.4
impala.csv,0.25,0.62,0.29,0.23,0.28,0.45,0.87,0.14
massiv.csv,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
playerstage.csv,0.9,0.54,0.53,0.63,0.49,0.38,0.27,0.49
quarkplusplus.csv,0.44,0.02,0.75,0.53,0.57,1.0,0.55,0.5
xinity.csv,0.47,0.28,0.51,0.23,0.61,0.29,0.42,1.0
