,playerstage.csv,aubit4gl.csv,massiv.csv,bibedt.csv,customwars.csv,quarkplusplus.csv,impala.csv,xinity.csv
aubit4gl.csv,0.39,0.06,0.45,0.49,0.49,0.53,0.5,0.46
bibedt.csv,0.16,0.23,0.28,0.0,0.48,0.12,0.26,0.38
customwars.csv,0.47,0.58,0.23,0.39,0.0,0.25,0.19,0.42
impala.csv,0.42,0.62,0.12,0.46,0.14,0.69,0.0,0.27
massiv.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
playerstage.csv,0.01,0.54,0.29,0.2,0.39,0.16,0.36,0.38
quarkplusplus.csv,0.2,0.17,0.27,0.27,0.19,0.0,0.3,0.46
xinity.csv,0.42,0.19,0.43,0.27,0.52,0.25,0.44,0.0
