,playerstage.csv,aubit4gl.csv,massiv.csv,bibedt.csv,customwars.csv,quarkplusplus.csv,impala.csv,xinity.csv
aubit4gl.csv,3.0,0.0,561.0,6.0,1.0,1.0,3.0,0.0
bibedt.csv,0.0,2.0,71.0,0.0,3.0,0.0,9.0,1.0
customwars.csv,1.0,1.0,119.0,8.0,0.0,3.0,1.0,2.0
impala.csv,4.0,2.0,26.0,7.0,0.0,3.0,0.0,2.0
massiv.csv,140.0,101.0,0.0,50.0,111.0,55.0,207.0,66.0
playerstage.csv,0.0,0.0,97.0,0.0,2.0,1.0,2.0,0.0
quarkplusplus.csv,2.0,2.0,48.0,2.0,1.0,0.0,4.0,0.0
xinity.csv,3.0,0.0,163.0,9.0,12.0,3.0,9.0,0.0
