,playerstage.csv,aubit4gl.csv,massiv.csv,bibedt.csv,customwars.csv,quarkplusplus.csv,impala.csv,xinity.csv
aubit4gl.csv,0.91,0.08,1.1,0.85,0.81,0.92,0.64,0.71
bibedt.csv,0.54,0.94,0.38,0.1,0.6,0.72,0.8,0.72
customwars.csv,0.91,0.72,0.79,0.89,0.18,0.71,0.78,0.76
impala.csv,0.88,0.68,0.76,0.92,0.78,0.85,0.16,0.92
massiv.csv,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
playerstage.csv,0.12,0.7,0.58,0.45,0.66,0.68,0.84,0.66
quarkplusplus.csv,0.64,1.0,0.37,0.57,0.51,0.0,0.57,0.69
xinity.csv,0.69,0.78,0.66,0.84,0.62,0.79,0.74,0.0
