,guineu.csv,owlib.csv,prelude.csv,owfs.csv,octave.csv,mpqc.csv,inkscape.csv,robocode.csv,checker-framework.csv,uwom-server.csv,nsis.csv,zengine.csv,zildo.csv,fluidium.csv,pamguard.csv,customsagetv.csv
checker-framework.csv,0.58,0.54,0.35,0.27,0.39,0.26,0.72,0.62,0.58,0.28,0.33,0.66,0.65,0.57,0.69,0.75
customsagetv.csv,0.44,0.4,0.0,0.0,0.11,0.13,0.33,0.08,0.14,0.33,0.29,0.27,0.52,0.21,0.29,0.91
fluidium.csv,0.14,0.03,0.0,0.25,0.0,0.11,0.0,0.08,0.0,0.0,0.0,0.0,0.09,0.62,0.0,0.22
guineu.csv,0.65,0.55,0.05,0.22,0.43,0.11,0.55,0.57,0.13,0.3,0.39,0.45,0.54,0.41,0.56,0.83
inkscape.csv,0.46,0.58,0.92,0.34,0.26,0.22,0.74,0.49,0.39,0.44,0.22,0.82,0.59,0.53,0.73,0.73
mpqc.csv,0.18,0.07,0.0,0.0,0.16,0.43,0.16,0.32,0.09,0.12,0.47,0.41,0.15,0.44,0.22,0.61
nsis.csv,0.41,0.45,0.76,0.18,0.2,0.36,0.64,0.37,0.29,0.36,0.8,0.83,0.64,0.29,0.71,0.79
octave.csv,0.29,0.43,0.05,0.13,0.38,0.15,0.3,0.43,0.0,0.21,0.32,0.38,0.32,0.35,0.32,0.34
owfs.csv,0.44,0.55,0.72,0.39,0.35,0.19,0.72,0.54,0.41,0.4,0.91,0.88,0.64,0.52,0.75,0.42
owlib.csv,0.46,0.63,0.75,0.3,0.36,0.16,0.67,0.65,0.47,0.41,0.56,0.7,0.65,0.51,0.68,0.58
pamguard.csv,0.32,0.41,0.66,0.34,0.38,0.19,0.57,0.57,0.5,0.32,0.34,0.64,0.62,0.09,0.78,0.09
prelude.csv,0.47,0.59,0.91,0.31,0.32,0.21,0.76,0.61,0.44,0.42,0.7,0.9,0.67,0.58,0.75,0.74
robocode.csv,0.54,0.53,0.0,0.46,0.34,0.2,0.76,0.7,0.34,0.47,0.52,0.44,0.65,0.52,0.58,0.6
uwom-server.csv,0.24,0.34,0.0,0.11,0.33,0.21,0.56,0.42,0.41,0.46,0.52,0.67,0.17,0.48,0.42,0.36
zengine.csv,0.47,0.57,0.85,0.31,0.31,0.26,0.71,0.62,0.32,0.39,0.96,0.93,0.68,0.35,0.77,0.72
zildo.csv,0.53,0.58,0.74,0.28,0.34,0.17,0.59,0.47,0.43,0.34,0.35,0.69,0.71,0.34,0.67,0.8
