,guineu.csv,owlib.csv,prelude.csv,owfs.csv,octave.csv,mpqc.csv,inkscape.csv,robocode.csv,checker-framework.csv,uwom-server.csv,nsis.csv,zengine.csv,zildo.csv,fluidium.csv,pamguard.csv,customsagetv.csv
checker-framework.csv,0.48,0.9,0.09,0.77,0.38,0.91,0.72,0.68,0.16,0.36,0.57,0.58,0.8,0.76,0.67,0.68
customsagetv.csv,0.16,0.12,0.0,0.0,0.14,0.37,0.22,0.04,0.23,0.17,0.29,0.0,0.23,0.14,0.15,0.11
fluidium.csv,0.02,0.01,0.0,0.19,0.01,0.13,0.0,0.04,0.02,0.0,0.0,0.0,0.02,0.34,0.0,0.14
guineu.csv,0.31,0.53,0.0,0.25,0.28,0.46,0.22,0.54,0.29,0.26,0.29,0.25,0.41,0.34,0.48,0.2
inkscape.csv,0.53,0.51,0.55,0.83,0.11,0.19,0.25,0.71,0.66,0.49,0.43,1.0,0.77,0.72,0.94,0.89
mpqc.csv,0.24,0.12,0.0,0.0,0.36,0.22,0.12,0.5,0.55,0.24,0.29,0.42,0.39,0.48,0.15,0.16
nsis.csv,0.81,0.87,0.45,0.38,0.84,0.48,0.91,0.75,0.71,0.75,0.29,0.5,0.75,0.52,0.88,0.39
octave.csv,0.26,0.37,0.0,0.08,0.16,0.15,0.09,0.36,0.2,0.33,0.57,0.08,0.18,0.41,0.09,0.36
owfs.csv,0.9,0.91,0.18,0.27,0.65,0.79,0.81,0.82,0.46,0.92,0.71,0.67,0.73,0.83,0.88,0.77
owlib.csv,0.76,0.35,0.45,0.67,0.46,0.56,0.5,0.5,0.36,0.45,0.57,0.42,0.61,0.59,0.7,0.95
pamguard.csv,0.47,0.34,0.09,0.44,0.33,0.42,0.44,0.61,0.25,0.23,0.29,0.0,0.7,0.0,0.45,0.66
prelude.csv,0.91,0.92,0.18,0.83,0.85,0.92,0.84,0.89,0.54,0.91,0.86,0.58,0.8,0.62,0.97,0.8
robocode.csv,0.62,0.37,0.0,0.17,0.5,0.73,0.5,0.25,0.71,0.34,0.43,0.33,0.75,0.45,0.52,0.52
uwom-server.csv,0.19,0.33,0.0,0.12,0.37,0.45,0.25,0.39,0.46,0.36,0.29,0.33,0.2,0.48,0.39,0.16
zengine.csv,1.0,0.97,0.64,0.92,0.96,0.89,1.0,1.0,0.89,0.88,1.0,0.0,0.93,0.76,1.0,0.82
zildo.csv,0.41,0.71,0.09,0.73,0.26,0.42,0.44,0.11,0.29,0.34,0.43,0.17,0.23,0.28,0.67,0.25
