,selenium.csv,pcgen.csv,autoopencas.csv,tolven.csv,nabu-library.csv
autoopencas.csv,99.0,563.5,606.5,180.0,297.0
nabu-library.csv,97.5,370.5,2877.5,192.0,99.0
pcgen.csv,99.0,380.5,2674.5,295.0,297.0
selenium.csv,98.5,195.5,899.0,97.5,296.5
tolven.csv,96.5,195.5,2194.5,295.0,91.5
