,ontomorphtab.csv,delphilhlplib.csv,flexpay.csv,gabel.csv,img-browse-sort.csv,passwordsafe.csv,genoviz.csv
delphilhlplib.csv,0.57,0.0,0.5,0.48,0.58,0.72,0.71
flexpay.csv,0.9,0.33,0.0,0.07,0.74,0.83,0.89
gabel.csv,0.05,0.06,0.08,0.0,0.0,0.0,0.02
genoviz.csv,0.0,0.22,0.07,0.11,0.11,0.01,0.0
img-browse-sort.csv,0.05,0.39,0.28,0.37,0.0,0.11,0.64
ontomorphtab.csv,0.0,0.17,0.4,0.22,0.21,0.05,0.29
passwordsafe.csv,0.24,0.33,0.39,0.32,0.13,0.01,0.69
