,ontomorphtab.csv,delphilhlplib.csv,flexpay.csv,gabel.csv,img-browse-sort.csv,passwordsafe.csv,genoviz.csv
delphilhlplib.csv,0.62,1.0,0.18,0.06,0.29,0.4,0.11
flexpay.csv,0.56,0.84,0.99,0.33,0.2,0.24,0.11
gabel.csv,0.86,0.8,0.21,1.0,0.0,0.0,0.5
genoviz.csv,1.0,0.85,0.27,0.17,0.2,0.91,1.0
img-browse-sort.csv,0.93,0.8,0.22,0.15,1.0,0.59,0.15
ontomorphtab.csv,1.0,0.92,0.25,0.23,0.27,0.62,0.13
passwordsafe.csv,0.8,0.78,0.2,0.15,0.58,0.98,0.14
