,f1,g,recall,precision,pf,wins
adobe-source.csv,0.405,0.46499999999999997,0.42,0.505,0.175,9
aubit4gl.csv,0.24,0.18,0.15000000000000002,0.545,0.065,1
liferea.csv,0.37,0.47,0.435,0.375,0.32,4
moving-pictures.csv,0.31,0.36,0.315,0.41000000000000003,0.145,3
olex2.csv,0.365,0.55,0.52,0.345,0.35,7
opensim4opencog.csv,0.475,0.59,0.59,0.385,0.38,10
plearn.csv,0.255,0.385,0.435,0.19,0.37,0
psrchive.csv,0.48,0.585,0.685,0.4,0.415,11
re2c.csv,0.405,0.415,0.385,0.38,0.475,2
rebecca-aiml.csv,0.39,0.575,0.84,0.28,0.7150000000000001,6
wxcode.csv,0.4,0.445,0.41000000000000003,0.33999999999999997,0.265,5
xfce.csv,0.42,0.58,0.695,0.33999999999999997,0.58,8
