,f1,g,recall,precision,pf,wins
alpine.csv,0.47,0.15,0.49,0.45,0.27,3
badtrinity-zero.csv,0.32,0.25,0.7,0.36,0.33,4
biodwh.csv,0.48,0.47,0.42,0.77,0.16,12
critterding.csv,0.63,0.58,0.77,0.64,0.56,14
elateportal.csv,0.58,0.5,0.87,0.57,0.75,7
enzo.csv,0.66,0.45,0.83,0.5,0.84,5
factor.csv,0.16,0.17,0.14,0.57,0.13,2
gusanos.csv,0.5,0.56,0.73,0.46,0.37,11
miranda.csv,0.15,0.1,0.22,0.47,0.24,0
modplug.csv,0.58,0.57,0.88,0.53,0.72,8
monetdb.csv,0.41,0.37,0.33,0.68,0.18,6
quarkplayer.csv,0.25,0.18,0.15,0.5,0.29,1
reactos-mirror.csv,0.62,0.61,0.7,0.57,0.46,13
sandiaportals.csv,0.53,0.61,0.7,0.49,0.47,10
xbplayer.csv,0.48,0.43,0.38,0.72,0.17,9
