,paintown.csv,triplea.csv,fbmanager.csv,sqlpower-library.csv,freenet.csv,onotoa.csv,botsnscouts.csv,google-caja.csv,myfaces.csv,k3b.csv,dspace-gsoc.csv,itext.csv,powerfolder.csv,smartgwt.csv,fido.csv,megameknet.csv,geogebra.csv,duplicati.csv
botsnscouts.csv,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,2.0,4.0,0.0,106.0,3.0,0.0,0.0
dspace-gsoc.csv,5.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,2.0,21.0,2.0,106.0,15.0,20.0,0.0
fbmanager.csv,10.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,19.0,1.0,27.0,6.0,16.0,0.0
fido.csv,140.0,52.0,64.0,0.0,287.0,89.0,53.0,104.0,350.0,81.0,54.0,63.0,125.0,387.0,0.0,306.0,395.0,58.0
freenet.csv,4.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,27.0,0.0,0.0,7.0,56.0,3.0,12.0,2.0,3.0,0.0
geogebra.csv,0.0,0.0,4.0,0.0,2.0,0.0,1.0,1.0,4.0,0.0,0.0,7.0,101.0,7.0,20.0,5.0,0.0,0.0
google-caja.csv,1.0,1.0,1.0,0.0,3.0,0.0,2.0,0.0,58.0,0.0,0.0,3.0,80.0,2.0,17.0,16.0,0.0,0.0
itext.csv,1.0,0.0,7.0,0.0,1.0,0.0,4.0,0.0,23.0,3.0,0.0,0.0,7.0,1.0,7.0,5.0,0.0,0.0
k3b.csv,6.0,1.0,1.0,0.0,4.0,1.0,3.0,0.0,39.0,0.0,1.0,0.0,33.0,1.0,18.0,1.0,8.0,0.0
megameknet.csv,6.0,1.0,4.0,0.0,5.0,0.0,4.0,1.0,18.0,0.0,3.0,10.0,62.0,2.0,9.0,0.0,7.0,0.0
myfaces.csv,3.0,2.0,1.0,0.0,2.0,0.0,6.0,1.0,0.0,0.0,1.0,10.0,109.0,0.0,22.0,5.0,9.0,0.0
onotoa.csv,2.0,2.0,1.0,0.0,2.0,0.0,10.0,0.0,37.0,0.0,1.0,5.0,93.0,2.0,22.0,5.0,9.0,0.0
paintown.csv,0.0,1.0,2.0,0.0,6.0,0.0,6.0,3.0,10.0,0.0,0.0,2.0,62.0,29.0,10.0,5.0,3.0,0.0
powerfolder.csv,140.0,52.0,0.0,0.0,0.0,89.0,0.0,0.0,9.0,81.0,0.0,63.0,0.0,0.0,106.0,1.0,0.0,58.0
smartgwt.csv,2.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,61.0,0.0,1.0,3.0,31.0,0.0,62.0,2.0,4.0,0.0
sqlpower-library.csv,1.0,1.0,3.0,0.0,6.0,0.0,9.0,0.0,9.0,0.0,1.0,8.0,21.0,2.0,10.0,3.0,11.0,0.0
triplea.csv,5.0,0.0,2.0,0.0,1.0,0.0,6.0,0.0,11.0,0.0,2.0,5.0,30.0,3.0,65.0,11.0,0.0,0.0
