,guineu.csv,owlib.csv,prelude.csv,owfs.csv,octave.csv,inkscape.csv,robocode.csv,checker-framework.csv,uwom-server.csv,nsis.csv,zengine.csv,zildo.csv,customsagetv.csv,xfce.csv,carabiner.csv,mesa3d.csv,trinitycore.csv,tencompetence.csv,oorexx.csv,elvishrayrenderer.csv
carabiner.csv,0.0,24.0,0.0,1.0,13.0,0.0,1.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,6.0,1.0,0.0,0.0
checker-framework.csv,2.0,0.0,0.0,1.0,5.0,3.0,1.0,3.0,18.0,0.0,2.0,0.0,0.0,0.0,8.0,2.0,19.0,0.0,1.0,0.0
customsagetv.csv,0.0,0.0,0.0,1.0,3.0,0.0,1.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0,1.0
elvishrayrenderer.csv,3.0,8.0,0.0,1.0,9.0,1.0,3.0,5.0,13.0,1.0,0.0,4.0,1.0,0.0,2.0,7.0,13.0,2.0,0.0,0.0
guineu.csv,0.0,0.0,1.0,0.0,12.0,2.0,7.0,3.0,11.0,1.0,0.0,0.0,0.0,250.0,1.0,322.0,11.0,0.0,0.0,0.0
inkscape.csv,0.0,0.0,0.0,1.0,3.0,1.0,7.0,3.0,8.0,0.0,2.0,0.0,0.0,1.0,8.0,0.0,7.0,0.0,1.0,2.0
mesa3d.csv,0.0,21.0,52.0,62.0,0.0,0.0,0.0,14.0,10.0,0.0,0.0,4.0,17.0,0.0,0.0,1.0,10.0,1.0,0.0,1.0
nsis.csv,0.0,9.0,2.0,12.0,6.0,4.0,1.0,16.0,13.0,0.0,0.0,5.0,0.0,0.0,8.0,0.0,13.0,0.0,1.0,0.0
octave.csv,0.0,0.0,0.0,0.0,4.0,0.0,5.0,3.0,3.0,1.0,0.0,6.0,13.0,0.0,1.0,0.0,2.0,2.0,2.0,2.0
oorexx.csv,0.0,0.0,0.0,1.0,8.0,1.0,1.0,21.0,5.0,1.0,1.0,0.0,0.0,1.0,10.0,7.0,5.0,0.0,0.0,0.0
owfs.csv,0.0,23.0,0.0,9.0,4.0,2.0,5.0,3.0,3.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0
owlib.csv,3.0,4.0,0.0,0.0,19.0,0.0,2.0,4.0,3.0,1.0,0.0,1.0,2.0,0.0,1.0,6.0,4.0,1.0,0.0,0.0
prelude.csv,0.0,0.0,2.0,0.0,14.0,1.0,1.0,3.0,9.0,1.0,0.0,0.0,0.0,0.0,8.0,2.0,7.0,0.0,0.0,3.0
robocode.csv,0.0,0.0,52.0,5.0,4.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,1.0,16.0,1.0,2.0,0.0,1.0,3.0
tencompetence.csv,0.0,8.0,2.0,0.0,4.0,3.0,1.0,12.0,225.0,0.0,0.0,1.0,1.0,0.0,8.0,0.0,12.0,0.0,1.0,2.0
trinitycore.csv,0.0,23.0,0.0,62.0,3.0,0.0,1.0,1.0,5.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0
uwom-server.csv,2.0,22.0,0.0,9.0,16.0,1.0,0.0,11.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,2.0,0.0,1.0,0.0
xfce.csv,0.0,2.0,0.0,7.0,6.0,1.0,0.0,2.0,4.0,0.0,1.0,0.0,0.0,0.0,8.0,24.0,11.0,0.0,0.0,2.0
zengine.csv,0.0,6.0,2.0,0.0,13.0,4.0,1.0,23.0,10.0,1.0,0.0,0.0,0.0,0.0,8.0,1.0,10.0,0.0,1.0,0.0
zildo.csv,0.0,0.0,1.0,0.0,3.0,1.0,0.0,4.0,3.0,1.0,0.0,2.0,0.0,0.0,4.0,1.0,3.0,0.0,2.0,1.0
