,psycle.csv,ildjit.csv,jfreereport.csv,enlightenment.csv,empserver.csv,wxjs.csv,ffigo.csv,wikipediardware.csv
empserver.csv,0.42,0.59,0.82,0.29,0.64,1.0,0.79,0.29
enlightenment.csv,0.99,1.0,1.0,0.65,1.0,1.0,0.99,1.0
ffigo.csv,0.53,0.28,0.39,0.0,0.0,0.25,0.8,0.0
ildjit.csv,0.54,0.76,0.28,0.33,0.56,0.0,0.38,0.34
jfreereport.csv,0.11,0.03,0.42,0.16,0.06,0.12,0.29,0.05
psycle.csv,0.62,0.41,0.91,0.75,0.94,1.0,0.58,0.47
wikipediardware.csv,0.68,0.48,0.99,0.74,0.94,1.0,0.63,0.68
wxjs.csv,0.03,0.0,0.07,0.0,0.03,0.88,0.0,0.05
