,alembik.csv,emisview.csv,mediate.csv,botsnscouts.csv,anaxagora.csv,matrex.csv,ontopia.csv,mediaportal.csv
alembik.csv,0.4,0.66,0.65,0.74,0.64,0.79,0.91,0.57
anaxagora.csv,0.76,0.6,1.0,0.8,0.43,0.9,0.73,0.6
botsnscouts.csv,0.35,0.63,0.97,0.37,0.55,0.4,0.89,0.58
emisview.csv,0.46,0.34,0.67,0.76,0.55,0.7,0.92,0.64
matrex.csv,0.96,0.92,0.54,0.6,0.91,0.25,0.81,0.9
mediaportal.csv,0.78,0.83,0.77,0.71,0.82,0.8,0.91,0.53
mediate.csv,0.59,0.66,0.55,0.53,0.72,0.9,0.8,0.64
ontopia.csv,0.82,0.81,0.73,0.65,0.8,0.48,0.29,0.63
