,guineu.csv,pokeglobal.csv,graphmak.csv,pdfedit.csv,jhotdraw.csv,red5.csv,cascading.csv,twostep.csv,ofbiz.csv
cascading.csv,0.44,0.38,0.4,0.41,0.39,0.46,0.44,0.77,0.45
graphmak.csv,0.48,0.42,0.48,0.47,0.5,0.93,0.49,0.8,0.61
guineu.csv,0.47,0.62,0.73,0.92,0.56,0.83,0.8,0.77,0.5
jhotdraw.csv,0.45,0.42,0.54,0.49,0.88,0.49,0.46,0.72,0.51
ofbiz.csv,0.5,0.48,0.45,0.51,0.52,0.55,0.56,0.52,0.46
pdfedit.csv,0.42,0.71,0.56,0.48,0.51,0.41,0.45,0.59,0.61
pokeglobal.csv,0.35,0.45,0.41,0.36,0.37,0.33,0.47,0.44,0.54
red5.csv,0.32,0.46,0.38,0.38,0.36,0.43,0.39,0.44,0.39
twostep.csv,0.32,0.38,0.38,0.45,0.4,0.37,0.4,0.45,0.38
