,guineu.csv,pokeglobal.csv,graphmak.csv,pdfedit.csv,jhotdraw.csv,red5.csv,cascading.csv,twostep.csv,ofbiz.csv
cascading.csv,0.53,0.5,0.73,0.57,0.67,0.59,0.53,0.62,0.73
graphmak.csv,0.77,0.7,0.28,0.76,0.61,0.81,0.69,0.93,0.63
guineu.csv,0.46,0.66,0.78,0.9,0.92,0.82,0.77,0.66,0.66
jhotdraw.csv,0.82,0.97,0.82,0.64,0.46,0.87,0.77,0.89,0.72
ofbiz.csv,0.66,0.56,0.59,0.67,0.67,0.62,0.56,0.81,0.42
pdfedit.csv,0.77,0.7,0.78,0.39,0.66,0.78,0.76,0.57,0.74
pokeglobal.csv,0.79,0.38,0.65,0.98,0.95,1.01,0.55,0.46,0.54
red5.csv,0.88,0.84,0.83,0.89,0.95,0.43,0.72,0.35,0.83
twostep.csv,0.92,0.48,0.65,0.61,0.66,0.62,0.5,0.22,0.63
