,alembik.csv,emisview.csv,mediate.csv,botsnscouts.csv,anaxagora.csv,matrex.csv,ontopia.csv,mediaportal.csv
alembik.csv,0.0,0.06,0.07,0.04,0.16,0.15,0.43,0.29
anaxagora.csv,0.26,0.26,0.73,0.3,0.0,0.23,0.07,0.38
botsnscouts.csv,0.45,0.6,0.5,0.0,0.33,0.25,0.29,0.52
emisview.csv,0.23,0.0,0.23,0.26,0.11,0.13,0.21,0.35
matrex.csv,0.19,0.55,0.57,0.3,0.26,0.0,0.29,0.22
mediaportal.csv,0.65,0.51,1.0,0.78,0.91,0.85,0.86,0.02
mediate.csv,0.39,0.49,0.0,0.3,0.39,0.44,0.43,0.35
ontopia.csv,0.39,0.74,0.4,0.7,0.46,0.17,0.0,0.57
