,alembik.csv,emisview.csv,mediate.csv,botsnscouts.csv,anaxagora.csv,matrex.csv,ontopia.csv,mediaportal.csv
alembik.csv,0.0,0.0,1.0,0.0,7.0,0.0,2.0,0.0
anaxagora.csv,1.0,7.0,2.0,2.0,0.0,6.0,0.0,19.0
botsnscouts.csv,1.0,4.0,2.0,0.0,18.0,3.0,2.0,29.0
emisview.csv,2.0,0.0,1.0,4.0,4.0,2.0,0.0,10.0
matrex.csv,0.0,3.0,1.0,2.0,3.0,0.0,0.0,2.0
mediaportal.csv,6.0,10.0,2.0,6.0,7.0,2.0,0.0,0.0
mediate.csv,1.0,0.0,0.0,3.0,2.0,2.0,0.0,0.0
ontopia.csv,5.0,7.0,0.0,8.0,6.0,8.0,0.0,14.0
