,alembik.csv,emisview.csv,mediate.csv,botsnscouts.csv,anaxagora.csv,matrex.csv,ontopia.csv,mediaportal.csv
alembik.csv,1.0,0.26,0.18,0.26,0.29,0.34,0.18,0.63
anaxagora.csv,0.23,0.13,0.77,0.3,0.9,0.45,0.29,0.49
botsnscouts.csv,0.86,0.87,0.38,1.0,0.29,0.42,0.14,0.73
emisview.csv,0.45,0.96,0.18,0.22,0.19,0.19,0.17,0.42
matrex.csv,0.09,0.35,0.74,0.67,0.33,0.95,0.21,0.32
mediaportal.csv,0.45,0.26,0.9,0.7,0.86,0.63,0.82,0.8
mediate.csv,0.86,0.83,0.92,0.52,0.43,0.62,0.28,0.71
ontopia.csv,0.18,0.57,0.36,0.81,0.38,0.44,0.97,0.73
