,adaptagrams.csv,olsrd.csv,electric-core.csv,badtrinitycore.csv,aime.csv
adaptagrams.csv,1.0,0.83,0.39,0.16,0.33
aime.csv,0.67,0.87,0.29,0.25,0.93
badtrinitycore.csv,0.86,0.95,0.33,1.0,0.16
electric-core.csv,1.0,0.81,0.98,0.13,0.22
olsrd.csv,0.58,1.0,0.22,0.12,0.25
