,adaptagrams.csv,olsrd.csv,electric-core.csv,badtrinitycore.csv,aime.csv
adaptagrams.csv,0.0,0.4,0.18,0.38,0.15
aime.csv,0.08,0.45,0.55,0.31,0.01
badtrinitycore.csv,0.04,0.05,0.14,0.0,0.87
electric-core.csv,0.0,0.5,0.0,0.64,0.31
olsrd.csv,0.75,0.0,0.85,0.76,0.56
